"Time"	"6 sonic do"	"5 sonicinl"	"3 WP right"	"2 WPcentre"	"1 WP left"
753.45	-301.36	-483.81	-99.79	1275.20	1175.19
753.46	-301.72	-483.26	-100.12	1275.27	1174.94
753.47	-302.17	-485.92	-100.23	1274.27	1175.44
753.48	-301.38	-484.41	-99.78	1275.84	1175.06
753.49	-302.75	-484.89	-99.65	1273.71	1176.38
753.50	-301.31	-483.99	-99.71	1274.37	1174.74
753.51	-303.78	-485.31	-99.90	1274.38	1175.25
753.52	-302.17	-483.83	-99.72	1274.74	1175.17
753.53	-301.34	-484.08	-99.34	1272.52	1176.30
753.54	-301.31	-483.82	-99.40	1272.97	1175.46
753.55	-301.27	-485.17	-99.46	1273.49	1174.60
753.56	-301.16	-484.74	-99.44	1274.69	1175.02
753.57	-302.60	-484.79	-99.09	1273.89	1175.04
753.58	-300.16	-483.47	-98.96	1273.16	1175.27
753.59	-301.52	-484.24	-99.33	1273.48	1175.44
753.60	-300.32	-484.42	-99.10	1275.99	1174.41
753.61	-302.15	-485.17	-98.72	1273.14	1175.61
753.62	-301.54	-484.19	-98.73	1272.47	1175.07
753.63	-303.01	-484.59	-98.85	1271.75	1175.01
753.64	-302.22	-484.28	-98.88	1273.12	1174.24
753.65	-301.91	-483.92	-98.61	1273.28	1174.35
753.66	-301.64	-483.33	-98.30	1277.39	1175.06
753.67	-302.38	-482.26	-98.65	1273.48	1174.51
753.68	-302.49	-482.51	-98.59	1273.03	1174.81
753.69	-303.53	-482.95	-98.28	1272.58	1175.11
753.70	-303.11	-482.69	-98.12	1272.75	1174.15
753.71	-302.85	-483.60	-98.09	1274.18	1174.49
753.72	-301.18	-483.00	-98.42	1276.66	1174.64
753.73	-302.80	-481.47	-98.19	1274.15	1175.94
753.74	-302.26	-482.66	-97.95	1274.46	1174.60
753.75	-303.27	-483.41	-98.06	1274.49	1175.05
753.76	-302.21	-482.43	-97.97	1274.99	1173.03
753.77	-302.89	-483.06	-97.98	1275.75	1174.74
753.78	-302.51	-482.25	-97.80	1274.43	1174.25
753.79	-302.82	-482.70	-97.56	1276.19	1173.24
753.80	-300.94	-483.00	-97.85	1276.14	1174.74
753.81	-302.51	-483.66	-97.97	1276.46	1174.98
753.82	-301.46	-482.18	-97.65	1275.07	1174.36
753.83	-301.17	-483.94	-97.79	1276.38	1175.07
753.84	-300.88	-483.20	-97.79	1275.94	1175.14
753.85	-301.77	-483.18	-98.15	1276.50	1175.32
753.86	-300.86	-482.04	-97.93	1277.01	1175.21
753.87	-301.84	-482.01	-97.83	1276.43	1175.54
753.88	-300.81	-482.81	-98.28	1276.25	1176.36
753.89	-302.64	-483.53	-98.47	1276.76	1175.36
753.90	-299.92	-482.11	-98.56	1276.73	1175.35
753.91	-302.03	-482.24	-98.48	1275.74	1175.27
753.92	-301.44	-482.16	-98.63	1275.33	1175.25
753.93	-301.33	-483.38	-99.25	1277.57	1175.11
753.94	-300.59	-482.94	-99.40	1275.23	1175.33
753.95	-300.66	-484.97	-99.05	1277.04	1175.17
753.96	-300.44	-481.46	-99.65	1276.46	1174.88
753.97	-300.68	-482.29	-99.79	1276.20	1175.22
753.98	-300.63	-482.35	-100.07	1275.91	1174.20
753.99	-301.48	-484.04	-99.90	1275.75	1174.97
754.00	-300.23	-482.67	-99.96	1275.66	1174.41
754.01	-300.71	-484.56	-100.67	1275.42	1175.21
754.02	-300.51	-483.24	-100.60	1275.53	1173.56
754.03	-302.48	-483.36	-100.59	1275.69	1173.11
754.04	-300.20	-482.43	-100.62	1275.73	1174.07
754.05	-300.27	-483.74	-100.84	1275.62	1173.68
754.06	-301.33	-482.75	-101.16	1275.11	1173.78
754.07	-301.92	-483.63	-100.66	1276.93	1173.61
754.08	-300.32	-482.11	-100.68	1275.28	1173.20
754.09	-302.69	-483.96	-101.00	1277.33	1173.82
754.10	-300.65	-483.65	-100.87	1275.90	1173.24
754.11	-301.25	-484.05	-100.90	1275.61	1173.70
754.12	-301.10	-483.71	-100.47	1276.66	1173.94
754.13	-300.62	-484.26	-100.48	1275.72	1175.16
754.14	-301.96	-483.89	-100.65	1275.32	1171.22
754.15	-302.11	-484.60	-100.18	1275.60	1174.28
754.16	-301.56	-484.17	-99.98	1275.98	1175.50
754.17	-302.31	-484.19	-100.02	1275.40	1174.71
754.18	-301.39	-483.40	-100.13	1274.13	1174.00
754.19	-301.03	-485.26	-100.04	1275.34	1174.31
754.20	-300.24	-483.61	-99.64	1275.26	1173.66
754.21	-301.86	-484.55	-99.58	1275.79	1174.56
754.22	-300.31	-483.90	-99.82	1275.74	1174.43
754.23	-301.68	-484.35	-99.61	1274.84	1175.21
754.24	-301.16	-484.29	-99.51	1274.81	1175.64
754.25	-301.22	-483.53	-99.30	1275.29	1175.12
754.26	-299.82	-484.06	-99.50	1275.61	1174.68
754.27	-300.72	-484.90	-99.89	1275.22	1174.47
754.28	-300.71	-483.80	-99.46	1275.61	1174.89
754.29	-300.66	-483.84	-99.35	1276.94	1175.42
754.30	-300.17	-483.32	-99.58	1277.06	1176.18
754.31	-300.01	-483.23	-99.72	1276.72	1174.35
754.32	-299.58	-484.31	-99.74	1275.61	1174.81
754.33	-302.46	-483.04	-99.66	1275.26	1174.96
754.34	-300.21	-483.70	-99.67	1274.37	1175.02
754.35	-299.31	-485.23	-100.00	1273.39	1174.51
754.36	-300.19	-484.56	-99.72	1276.12	1174.92
754.37	-300.70	-485.71	-99.58	1275.12	1174.62
754.38	-299.93	-483.56	-99.83	1274.80	1174.26
754.39	-301.68	-483.78	-99.96	1276.48	1174.06
754.40	-299.83	-483.69	-100.16	1275.24	1174.51
754.41	-300.35	-483.99	-99.83	1280.12	1174.54
754.42	-299.82	-484.97	-99.78	1276.70	1172.92
754.43	-300.55	-484.51	-99.94	1277.40	1173.58
754.44	-299.67	-484.37	-99.90	1276.77	1174.15
754.45	-301.39	-484.82	-99.68	1274.86	1174.08
754.46	-300.64	-483.11	-99.68	1275.42	1173.20
754.47	-299.10	-483.84	-99.81	1275.93	1173.65
754.48	-300.51	-484.46	-99.85	1276.71	1173.77
754.49	-301.85	-484.63	-99.65	1275.51	1173.90
754.50	-301.34	-483.25	-99.34	1277.01	1173.50
754.51	-302.26	-484.42	-99.49	1275.56	1173.89
754.52	-301.71	-484.24	-99.55	1275.29	1173.73
754.53	-301.61	-485.10	-99.56	1276.11	1174.07
754.54	-301.55	-484.10	-99.18	1275.48	1173.90
754.55	-303.18	-483.65	-99.35	1278.26	1174.90
754.56	-301.13	-483.47	-99.60	1275.65	1174.12
754.57	-302.07	-485.08	-99.24	1275.97	1173.97
754.58	-302.17	-484.89	-99.10	1275.81	1174.21
754.59	-302.41	-485.20	-99.17	1276.45	1173.82
754.60	-300.81	-484.16	-99.32	1275.13	1174.23
754.61	-301.76	-484.42	-99.66	1272.76	1174.17
754.62	-302.06	-483.02	-99.17	1274.78	1174.03
754.63	-302.86	-484.70	-99.09	1275.23	1174.11
754.64	-301.32	-483.71	-99.39	1275.60	1174.49
754.65	-302.97	-483.42	-99.33	1274.99	1174.34
754.66	-302.35	-482.96	-99.07	1275.95	1172.49
754.67	-303.41	-484.31	-98.89	1277.47	1173.80
754.68	-302.42	-482.13	-99.14	1275.37	1173.86
754.69	-302.31	-483.85	-99.59	1276.01	1173.78
754.70	-301.78	-483.23	-99.07	1274.19	1174.49
754.71	-303.72	-483.27	-98.97	1276.29	1173.50
754.72	-301.90	-483.01	-99.11	1275.85	1175.23
754.73	-301.32	-484.69	-99.18	1275.80	1173.93
754.74	-301.98	-483.78	-99.06	1275.39	1173.49
754.75	-303.00	-484.02	-98.61	1276.65	1173.53
754.76	-302.06	-483.61	-98.87	1275.67	1174.37
754.77	-302.76	-483.76	-99.24	1275.75	1174.45
754.78	-301.96	-483.17	-98.93	1274.61	1173.71
754.79	-302.49	-483.66	-98.81	1275.81	1173.72
754.80	-301.56	-483.13	-98.71	1275.69	1175.41
754.81	-302.42	-483.98	-98.92	1276.48	1174.18
754.82	-301.25	-483.01	-98.95	1277.26	1173.73
754.83	-300.78	-483.69	-98.63	1275.54	1174.40
754.84	-301.02	-482.62	-98.57	1275.67	1174.47
754.85	-301.38	-483.30	-98.90	1275.50	1174.40
754.86	-301.49	-483.14	-98.83	1276.39	1173.88
754.87	-300.94	-482.46	-98.63	1276.48	1174.76
754.88	-301.97	-482.32	-98.39	1275.73	1174.97
754.89	-302.49	-482.43	-98.64	1274.21	1175.05
754.90	-301.91	-481.81	-98.84	1275.65	1174.56
754.91	-302.52	-482.34	-98.64	1275.75	1175.46
754.92	-301.92	-483.19	-98.39	1276.16	1175.22
754.93	-301.08	-484.74	-98.55	1277.07	1175.43
754.94	-302.16	-482.90	-98.80	1275.39	1175.23
754.95	-303.27	-483.83	-98.59	1275.69	1175.29
754.96	-301.34	-482.72	-98.19	1275.61	1175.57
754.97	-302.78	-484.09	-98.34	1275.89	1174.81
754.98	-301.81	-483.55	-98.59	1275.65	1175.37
754.99	-302.26	-484.55	-98.54	1276.31	1175.34
755.00	-302.06	-482.71	-98.35	1274.78	1175.72
755.01	-303.04	-482.97	-98.19	1268.39	1175.63
755.02	-303.12	-482.99	-98.35	1275.41	1175.07
755.03	-302.29	-484.62	-98.60	1275.24	1175.39
755.04	-301.92	-483.18	-98.10	1274.03	1175.38
755.05	-302.48	-483.29	-98.09	1274.22	1175.99
755.06	-302.00	-483.10	-98.37	1273.19	1175.21
755.07	-303.26	-484.45	-98.47	1273.36	1175.50
755.08	-300.06	-483.17	-98.16	1275.25	1175.63
755.09	-302.74	-483.83	-98.00	1273.86	1175.59
755.10	-302.08	-483.28	-98.33	1273.25	1175.41
755.11	-302.47	-484.21	-98.62	1274.67	1175.43
755.12	-301.32	-483.57	-98.33	1273.07	1177.14
755.13	-302.21	-484.59	-98.15	1274.12	1175.42
755.14	-301.09	-483.86	-98.42	1272.83	1175.53
755.15	-301.60	-483.56	-98.73	1274.23	1175.60
755.16	-302.23	-482.94	-98.71	1272.83	1175.53
755.17	-302.07	-483.55	-98.42	1272.41	1175.62
755.18	-301.73	-483.94	-98.60	1274.06	1174.50
755.19	-302.68	-483.69	-99.12	1274.20	1175.18
755.20	-301.32	-482.08	-99.01	1274.95	1175.22
755.21	-301.95	-483.31	-98.78	1272.77	1174.80
755.22	-302.59	-482.54	-98.96	1273.15	1176.22
755.23	-301.92	-482.98	-99.30	1274.51	1174.53
755.24	-301.04	-482.64	-99.59	1274.96	1174.22
755.25	-300.70	-483.07	-99.11	1275.03	1174.22
755.26	-301.74	-483.08	-99.11	1274.36	1175.47
755.27	-301.54	-483.05	-99.56	1274.00	1174.08
755.28	-300.50	-482.52	-99.45	1273.89	1173.82
755.29	-301.76	-482.75	-99.38	1275.31	1173.54
755.30	-300.90	-482.21	-99.25	1275.46	1173.59
755.31	-300.60	-483.72	-99.46	1275.82	1173.95
755.32	-301.01	-482.95	-99.82	1274.68	1174.54
755.33	-303.85	-483.60	-99.35	1275.55	1174.00
755.34	-301.65	-482.76	-99.28	1275.38	1171.77
755.35	-302.43	-483.73	-99.53	1277.30	1176.11
755.36	-301.37	-483.07	-99.73	1276.38	1174.77
755.37	-302.12	-483.50	-99.77	1275.80	1173.28
755.38	-301.57	-483.59	-99.38	1274.87	1173.19
755.39	-299.85	-484.37	-99.58	1275.80	1173.91
755.40	-301.87	-484.09	-99.93	1275.17	1173.65
755.41	-303.14	-484.59	-99.76	1274.39	1172.72
755.42	-301.48	-482.06	-99.64	1275.93	1173.50
755.43	-301.82	-484.62	-99.67	1275.72	1173.32
755.44	-300.95	-484.66	-100.03	1275.56	1173.66
755.45	-301.20	-485.46	-100.30	1274.67	1173.86
755.46	-300.79	-483.75	-99.84	1274.23	1173.46
755.47	-301.72	-484.68	-99.99	1279.57	1172.81
755.48	-300.15	-486.33	-100.25	1275.95	1173.76
755.49	-300.92	-485.19	-100.30	1274.68	1173.76
755.50	-301.70	-484.24	-100.25	1275.37	1173.49
755.51	-301.29	-484.73	-99.97	1275.60	1173.65
755.52	-300.12	-486.32	-100.36	1274.60	1173.76
755.53	-301.68	-484.72	-100.64	1275.75	1174.09
755.54	-299.05	-482.39	-100.26	1275.20	1173.62
755.55	-300.41	-484.86	-100.35	1275.83	1174.30
755.56	-299.68	-483.77	-100.20	1276.20	1174.03
755.57	-300.07	-484.21	-100.52	1274.59	1174.64
755.58	-299.48	-484.16	-100.41	1275.59	1174.11
755.59	-300.27	-485.38	-99.98	1274.51	1174.69
755.60	-302.10	-483.89	-100.17	1275.40	1173.96
755.61	-299.98	-485.02	-100.40	1276.30	1174.66
755.62	-300.33	-484.45	-100.15	1274.08	1174.33
755.63	-300.08	-484.28	-99.96	1275.02	1174.56
755.64	-299.79	-483.22	-99.85	1275.54	1174.85
755.65	-300.53	-484.17	-100.01	1274.88	1174.55
755.66	-299.33	-484.21	-100.07	1275.00	1175.05
755.67	-300.32	-484.15	-99.61	1276.83	1174.60
755.68	-300.59	-482.32	-99.65	1273.42	1174.21
755.69	-300.92	-483.52	-99.93	1274.28	1174.61
755.70	-300.48	-482.43	-99.79	1274.95	1174.44
755.71	-301.95	-482.04	-99.55	1274.91	1174.85
755.72	-301.83	-482.35	-99.28	1274.92	1174.42
755.73	-302.62	-482.64	-99.70	1275.21	1174.84
755.74	-301.10	-482.26	-99.71	1272.27	1174.66
755.75	-301.26	-481.85	-99.28	1276.52	1175.25
755.76	-301.58	-481.70	-99.25	1275.51	1174.97
755.77	-302.49	-482.87	-99.32	1276.67	1174.65
755.78	-301.22	-482.29	-99.47	1276.55	1173.87
755.79	-302.35	-483.27	-99.36	1277.17	1174.46
755.80	-302.06	-482.53	-98.95	1275.33	1174.58
755.81	-302.56	-483.29	-99.16	1274.32	1175.75
755.82	-301.92	-482.77	-99.36	1275.08	1174.09
755.83	-300.87	-483.71	-99.05	1275.70	1174.77
755.84	-301.27	-483.04	-98.82	1275.53	1174.88
755.85	-302.60	-482.69	-98.68	1275.12	1174.66
755.86	-301.52	-483.27	-98.96	1275.72	1174.85
755.87	-300.08	-483.57	-98.89	1277.68	1174.62
755.88	-300.89	-483.09	-98.50	1275.80	1174.97
755.89	-301.22	-484.34	-98.57	1275.22	1175.40
755.90	-301.19	-483.59	-98.65	1275.62	1175.04
755.91	-301.30	-484.60	-98.71	1276.17	1175.28
755.92	-300.42	-483.62	-98.55	1275.66	1175.11
755.93	-300.18	-484.79	-98.22	1273.88	1178.11
755.94	-300.34	-482.89	-98.51	1275.15	1175.29
755.95	-301.70	-484.17	-98.60	1275.19	1175.96
755.96	-300.89	-483.92	-98.28	1276.33	1175.27
755.97	-302.05	-484.12	-98.30	1274.51	1175.52
755.98	-300.63	-482.36	-98.32	1277.08	1175.68
755.99	-300.74	-484.95	-98.53	1273.58	1176.18
756.00	-299.77	-482.95	-98.46	1275.65	1175.61
756.01	-301.02	-484.64	-98.15	1278.06	1173.76
756.02	-300.87	-483.36	-98.42	1274.78	1175.60
756.03	-300.93	-484.92	-98.50	1276.50	1175.09
756.04	-299.89	-484.72	-98.45	1275.63	1175.25
756.05	-300.85	-484.44	-98.34	1272.20	1176.01
756.06	-300.68	-485.56	-98.32	1274.60	1173.82
756.07	-301.33	-484.32	-98.74	1273.88	1174.24
756.08	-300.16	-483.39	-98.75	1273.97	1175.01
756.09	-302.00	-484.25	-98.40	1276.16	1174.47
756.10	-301.61	-484.12	-98.65	1275.69	1172.86
756.11	-301.95	-485.63	-98.76	1276.80	1173.01
756.12	-302.58	-483.43	-98.90	1274.85	1173.80
756.13	-302.83	-484.11	-98.82	1274.70	1173.49
756.14	-300.24	-483.19	-98.48	1275.08	1173.17
756.15	-302.34	-484.60	-99.04	1276.77	1173.25
756.16	-301.71	-484.11	-99.11	1275.43	1173.28
756.17	-303.01	-485.53	-98.93	1274.48	1173.12
756.18	-302.71	-484.07	-98.99	1274.80	1172.51
756.19	-302.66	-484.53	-98.90	1274.42	1173.30
756.20	-303.38	-484.31	-99.39	1276.57	1173.01
756.21	-303.73	-485.75	-99.14	1274.56	1172.94
756.22	-302.09	-484.05	-98.83	1274.09	1172.85
756.23	-302.02	-484.26	-99.24	1274.92	1173.84
756.24	-301.78	-483.87	-99.28	1274.74	1173.87
756.25	-304.14	-484.65	-99.34	1274.30	1173.69
756.26	-302.83	-483.57	-99.12	1273.99	1174.33
756.27	-302.79	-485.52	-99.11	1274.83	1174.35
756.28	-301.73	-483.86	-99.50	1275.22	1174.01
756.29	-303.69	-483.77	-99.50	1275.67	1173.49
756.30	-302.15	-483.69	-99.32	1275.53	1173.79
756.31	-302.41	-483.99	-99.50	1275.05	1174.48
756.32	-302.26	-483.30	-99.58	1270.93	1174.92
756.33	-302.93	-482.91	-99.80	1274.32	1174.61
756.34	-301.46	-484.42	-99.48	1275.33	1174.91
756.35	-303.23	-484.69	-99.46	1275.89	1174.84
756.36	-301.85	-483.19	-99.92	1275.64	1174.59
756.37	-302.43	-483.97	-99.96	1273.90	1174.79
756.38	-301.56	-483.26	-99.96	1272.13	1174.57
756.39	-303.05	-485.02	-99.79	1275.60	1174.97
756.40	-301.43	-483.56	-99.95	1275.55	1175.07
756.41	-303.32	-484.18	-100.42	1274.57	1174.67
756.42	-300.70	-484.20	-100.19	1276.43	1174.95
756.43	-301.33	-484.34	-99.99	1277.36	1174.88
756.44	-301.11	-483.59	-100.21	1275.03	1174.51
756.45	-302.61	-482.62	-100.41	1275.63	1173.79
756.46	-301.99	-483.18	-100.44	1277.38	1173.64
756.47	-302.02	-484.17	-100.18	1276.29	1174.96
756.48	-302.54	-484.39	-100.26	1275.78	1175.23
756.49	-302.43	-483.91	-100.58	1276.56	1175.18
756.50	-301.38	-483.12	-100.57	1277.29	1174.15
756.51	-302.64	-484.29	-100.34	1279.45	1174.61
756.52	-301.13	-484.54	-100.28	1276.90	1174.45
756.53	-301.97	-483.72	-100.46	1276.04	1172.34
756.54	-301.73	-482.92	-100.60	1276.12	1173.32
756.55	-302.20	-483.82	-100.29	1276.18	1174.70
756.56	-301.87	-482.83	-100.13	1276.41	1174.46
756.57	-301.68	-483.12	-100.25	1275.71	1174.53
756.58	-303.16	-482.37	-100.42	1275.74	1174.03
756.59	-301.32	-483.39	-100.12	1275.67	1175.86
756.60	-300.38	-483.22	-99.95	1275.09	1173.89
756.61	-302.66	-483.09	-100.00	1273.74	1174.60
756.62	-301.87	-482.75	-100.23	1274.33	1174.00
756.63	-302.77	-483.24	-99.95	1274.31	1174.55
756.64	-302.24	-483.52	-99.51	1273.95	1174.50
756.65	-302.33	-484.04	-99.68	1273.72	1174.56
756.66	-300.43	-483.59	-99.76	1272.47	1177.25
756.67	-300.98	-484.46	-99.73	1273.38	1174.65
756.68	-300.93	-483.67	-99.39	1273.61	1172.00
756.69	-301.45	-482.70	-99.15	1273.54	1173.97
756.70	-301.10	-482.79	-99.52	1273.05	1174.01
756.71	-300.49	-484.34	-99.39	1274.19	1174.42
756.72	-299.66	-483.86	-98.89	1272.55	1173.55
756.73	-302.02	-482.91	-98.78	1272.76	1174.52
756.74	-300.84	-483.63	-98.87	1275.34	1173.56
756.75	-301.13	-483.63	-99.04	1273.82	1174.38
756.76	-300.91	-483.67	-98.79	1273.32	1174.66
756.77	-301.00	-482.91	-98.26	1273.90	1174.96
756.78	-300.40	-483.12	-98.71	1273.20	1174.90
756.79	-301.96	-483.39	-98.64	1273.51	1175.11
756.80	-301.58	-483.89	-98.49	1273.82	1175.34
756.81	-301.05	-485.21	-98.18	1273.31	1174.84
756.82	-301.39	-483.54	-98.25	1273.52	1174.68
756.83	-301.29	-483.64	-98.59	1274.86	1175.30
756.84	-301.05	-483.12	-98.29	1273.72	1175.30
756.85	-303.18	-484.89	-97.94	1274.55	1175.27
756.86	-302.37	-484.03	-98.10	1274.72	1175.02
756.87	-302.22	-483.99	-98.28	1274.94	1174.85
756.88	-301.73	-483.29	-98.42	1274.90	1175.34
756.89	-301.60	-483.44	-98.02	1275.97	1175.19
756.90	-301.73	-483.57	-98.06	1277.10	1175.07
756.91	-302.30	-484.64	-98.48	1275.13	1174.98
756.92	-301.66	-482.87	-98.40	1275.92	1175.19
756.93	-300.72	-483.35	-98.13	1274.13	1174.38
756.94	-302.14	-483.63	-98.16	1275.65	1175.51
756.95	-302.84	-483.79	-98.36	1274.75	1175.09
756.96	-302.00	-482.61	-98.71	1275.90	1174.56
756.97	-302.51	-483.52	-98.44	1276.26	1174.69
756.98	-301.89	-482.38	-98.38	1275.91	1174.46
756.99	-303.80	-483.46	-98.75	1278.47	1175.96
757.00	-301.85	-482.03	-98.95	1275.58	1174.82
757.01	-302.05	-483.42	-98.80	1278.85	1174.97
757.02	-302.14	-484.75	-98.66	1277.78	1174.75
757.03	-302.69	-484.36	-98.94	1277.71	1174.81
757.04	-301.56	-484.18	-99.39	1276.00	1174.35
757.05	-302.09	-483.18	-99.21	1276.47	1175.01
757.06	-299.41	-483.28	-99.07	1275.57	1173.88
757.07	-302.13	-483.27	-99.17	1277.76	1174.17
757.08	-301.89	-482.34	-99.46	1276.14	1174.56
757.09	-302.11	-483.41	-99.54	1276.74	1174.00
757.10	-300.76	-482.69	-99.16	1275.78	1174.27
757.11	-301.99	-484.48	-99.16	1276.53	1174.28
757.12	-302.17	-483.49	-99.55	1275.69	1173.86
757.13	-302.19	-484.13	-99.69	1275.20	1174.42
757.14	-302.07	-482.06	-99.45	1274.53	1172.67
757.15	-302.13	-483.24	-99.30	1276.40	1174.63
757.16	-302.34	-483.73	-99.43	1275.70	1175.02
757.17	-303.46	-484.55	-99.70	1275.08	1174.76
757.18	-302.48	-483.40	-99.45	1275.43	1175.49
757.19	-301.59	-484.50	-99.27	1276.16	1175.19
757.20	-301.79	-483.13	-99.56	1272.94	1174.27
757.21	-301.65	-482.89	-99.65	1276.62	1174.76
757.22	-301.38	-482.68	-99.53	1276.09	1174.26
757.23	-301.10	-484.12	-99.24	1277.44	1175.57
757.24	-300.58	-483.75	-99.26	1275.79	1175.60
757.25	-301.32	-484.31	-99.59	1273.72	1175.99
757.26	-301.35	-484.04	-99.40	1275.25	1176.28
757.27	-301.45	-483.00	-99.12	1275.24	1176.63
757.28	-300.82	-483.40	-99.01	1275.01	1175.37
757.29	-300.98	-484.28	-99.45	1275.48	1175.73
757.30	-300.97	-483.97	-99.46	1276.67	1175.85
757.31	-301.09	-483.37	-98.93	1275.00	1175.17
757.32	-300.45	-481.97	-98.72	1275.41	1173.68
757.33	-302.15	-485.07	-99.02	1274.10	1177.09
757.34	-300.68	-483.00	-98.99	1275.17	1175.37
757.35	-300.82	-483.55	-98.65	1275.06	1174.92
757.36	-300.25	-483.52	-98.54	1274.29	1175.10
757.37	-300.67	-483.05	-98.60	1274.59	1174.85
757.38	-300.61	-483.72	-98.88	1274.07	1174.95
757.39	-301.02	-482.90	-98.49	1276.72	1176.45
757.40	-301.04	-482.07	-98.12	1275.62	1174.95
757.41	-301.18	-483.82	-98.28	1273.82	1174.77
757.42	-300.67	-482.58	-98.53	1276.64	1174.55
757.43	-301.09	-483.43	-98.31	1275.42	1174.80
757.44	-300.49	-482.03	-97.97	1273.89	1174.64
757.45	-300.64	-483.21	-98.08	1276.10	1173.80
757.46	-300.11	-481.48	-98.50	1275.23	1174.04
757.47	-301.21	-482.82	-98.35	1274.81	1174.16
757.48	-301.22	-482.35	-98.04	1274.81	1174.20
757.49	-301.16	-482.83	-98.30	1274.81	1173.74
757.50	-301.05	-481.18	-98.51	1274.81	1173.42
757.51	-301.16	-483.64	-98.71	1275.10	1174.43
757.52	-301.78	-482.29	-98.45	1274.80	1173.62
757.53	-300.87	-483.17	-98.32	1274.82	1173.23
757.54	-300.71	-481.55	-99.01	1274.24	1173.07
757.55	-301.22	-482.52	-99.09	1276.27	1173.80
757.56	-301.36	-482.54	-98.94	1273.86	1173.43
757.57	-301.17	-482.99	-99.06	1274.26	1173.22
757.58	-299.18	-483.21	-99.34	1274.80	1173.30
757.59	-301.11	-483.17	-99.85	1277.26	1173.71
757.60	-301.08	-482.88	-99.53	1274.53	1173.70
757.61	-301.03	-482.31	-99.40	1273.95	1173.97
757.62	-302.26	-483.41	-99.85	1275.32	1173.69
757.63	-301.38	-484.24	-99.92	1275.29	1174.06
757.64	-302.70	-483.77	-100.07	1275.83	1173.09
757.65	-302.44	-484.80	-99.86	1276.06	1174.24
757.66	-300.90	-482.47	-100.00	1277.18	1173.23
757.67	-302.27	-484.54	-100.29	1275.35	1174.80
757.68	-303.96	-484.58	-100.11	1275.40	1174.56
757.69	-302.99	-485.28	-99.97	1275.93	1174.71
757.70	-302.52	-484.35	-100.03	1274.71	1174.40
757.71	-301.99	-485.24	-100.14	1275.30	1175.22
757.72	-301.57	-484.83	-100.41	1273.78	1176.15
757.73	-301.91	-484.52	-99.81	1275.45	1174.79
757.74	-302.20	-484.61	-99.77	1275.98	1174.92
757.75	-301.89	-483.72	-100.02	1276.55	1174.38
757.76	-301.97	-484.11	-100.00	1275.11	1174.73
757.77	-301.56	-484.44	-99.81	1274.39	1175.31
757.78	-301.83	-485.02	-99.45	1276.37	1175.39
757.79	-302.74	-484.27	-99.67	1277.09	1173.58
757.80	-301.43	-483.64	-100.00	1276.31	1175.37
757.81	-301.85	-485.01	-99.48	1276.21	1175.42
757.82	-301.03	-484.40	-99.31	1276.04	1175.18
757.83	-300.99	-484.84	-99.39	1275.83	1174.89
757.84	-301.21	-484.48	-99.41	1277.64	1175.03
757.85	-301.97	-486.01	-99.40	1273.24	1175.45
757.86	-301.44	-486.95	-98.96	1276.53	1175.69
757.87	-302.37	-485.22	-98.97	1275.56	1175.63
757.88	-300.36	-485.03	-99.31	1275.56	1175.48
757.89	-300.02	-484.49	-99.04	1276.45	1176.47
757.90	-300.75	-483.61	-98.75	1276.79	1174.89
757.91	-301.23	-483.41	-98.71	1277.45	1176.44
757.92	-302.07	-484.49	-98.79	1277.16	1175.70
757.93	-300.99	-484.17	-98.97	1277.23	1175.10
757.94	-301.86	-482.75	-98.41	1275.72	1174.67
757.95	-301.33	-483.62	-98.39	1276.96	1175.75
757.96	-300.14	-483.25	-98.68	1276.62	1174.35
757.97	-300.30	-482.57	-98.61	1274.92	1174.25
757.98	-300.89	-481.66	-98.45	1276.69	1174.57
757.99	-300.36	-483.35	-98.26	1275.70	1174.20
758.00	-300.69	-482.64	-98.47	1277.47	1173.69
758.01	-301.71	-483.67	-98.70	1276.58	1176.84
758.02	-301.60	-483.61	-98.26	1277.19	1173.50
758.03	-300.66	-483.29	-98.33	1276.19	1173.81
758.04	-299.10	-482.95	-98.55	1275.92	1172.47
758.05	-302.67	-481.95	-98.73	1276.22	1173.39
758.06	-301.48	-482.72	-98.73	1276.81	1172.90
758.07	-301.94	-482.38	-98.44	1277.18	1173.18
758.08	-301.27	-482.91	-98.68	1276.53	1173.44
758.09	-302.03	-482.13	-99.11	1276.63	1173.30
758.10	-302.18	-482.84	-98.99	1275.98	1172.15
758.11	-300.31	-483.80	-98.97	1275.96	1173.13
758.12	-301.25	-482.33	-99.11	1272.33	1172.96
758.13	-301.28	-484.10	-99.48	1275.51	1172.92
758.14	-300.92	-481.76	-99.70	1276.26	1173.82
758.15	-301.69	-482.05	-99.33	1276.68	1173.38
758.16	-301.39	-482.94	-99.53	1276.33	1172.84
758.17	-302.36	-481.99	-99.89	1275.66	1173.25
758.18	-301.67	-482.33	-100.02	1276.01	1173.45
758.19	-301.33	-484.03	-100.11	1276.32	1173.83
758.20	-300.48	-483.24	-99.93	1275.38	1173.83
758.21	-302.15	-482.94	-100.22	1275.94	1173.82
758.22	-302.88	-482.46	-100.53	1274.72	1174.16
758.23	-302.83	-482.88	-100.24	1275.57	1174.04
758.24	-302.25	-482.87	-100.26	1275.08	1174.75
758.25	-302.18	-483.36	-100.40	1275.29	1174.13
